Time,Humditiy
2022-05-09-13:3,43.34
2022-05-09-13:18,48.06
2022-05-09-13:33,45.99
2022-05-09-13:48,54.43
2022-05-09-14:3,41.69
2022-05-09-14:18,42.04
2022-05-09-14:33,45.6
2022-05-09-14:48,41.16
2022-05-09-15:3,43.95
2022-05-09-15:18,52.48
2022-05-09-15:33,50.7
2022-05-09-15:48,42.23
2022-05-09-16:3,52.71
2022-05-09-16:18,45.75
2022-05-09-16:33,51.21
2022-05-09-16:48,46.62
2022-05-09-17:3,53.98
2022-05-09-17:18,54.06
2022-05-09-17:33,47.74
2022-05-09-17:48,51.97
2022-05-09-18:3,44.52
2022-05-09-18:18,53.08
2022-05-09-18:33,51.06
2022-05-09-18:48,53.88
2022-05-09-19:3,44.38
2022-05-09-19:18,46.66
2022-05-09-19:33,44.42
2022-05-09-19:48,50.72
2022-05-09-20:3,51.47
2022-05-09-20:18,52.32
2022-05-09-20:33,52.04
2022-05-09-20:48,50.03
2022-05-09-21:3,47.77
2022-05-09-21:18,53.5
2022-05-09-21:33,53.8
2022-05-09-21:48,43.46
2022-05-09-22:3,44.08
2022-05-09-22:18,52.57
2022-05-09-22:33,46.76
2022-05-09-22:48,50.96
2022-05-09-23:3,41.74
2022-05-09-23:18,47.57
2022-05-09-23:33,45.03
2022-05-09-23:48,42.74
2022-05-10-0:3,48.89
2022-05-10-0:18,47.19
2022-05-10-0:33,51.99
2022-05-10-0:48,51.42
2022-05-10-1:3,49.58
2022-05-10-1:18,41.77
2022-05-10-1:33,45.11
2022-05-10-1:48,53.25
2022-05-10-2:3,54.15
2022-05-10-2:18,50.59
2022-05-10-2:33,47.85
2022-05-10-2:48,49.03
2022-05-10-3:3,45.37
2022-05-10-3:18,49.19
2022-05-10-3:33,48.19
2022-05-10-3:48,42.02
2022-05-10-4:3,54.2
2022-05-10-4:18,53.15
2022-05-10-4:33,44.99
2022-05-10-4:48,43.96
2022-05-10-5:3,45.57
2022-05-10-5:18,44.52
2022-05-10-5:33,45.25
2022-05-10-5:48,47.38
2022-05-10-6:3,41.64
2022-05-10-6:18,42.55
2022-05-10-6:33,43.0
2022-05-10-6:48,43.46
2022-05-10-7:3,42.36
2022-05-10-7:18,46.74
2022-05-10-7:33,51.14
2022-05-10-7:48,46.25
2022-05-10-8:3,41.91
2022-05-10-8:18,51.93
2022-05-10-8:33,41.57
2022-05-10-8:48,48.54
2022-05-10-9:3,52.66
2022-05-10-9:18,48.19
2022-05-10-9:33,47.41
2022-05-10-9:48,46.48
2022-05-10-10:3,45.91
2022-05-10-10:18,52.76
2022-05-10-10:33,49.0
2022-05-10-10:48,43.63
2022-05-10-11:3,46.39
2022-05-10-11:18,43.48
2022-05-10-11:33,53.82
2022-05-10-11:48,52.61
2022-05-10-12:3,46.77
2022-05-10-12:18,52.76
2022-05-10-12:33,54.07
2022-05-10-12:48,54.34
2022-05-10-13:3,46.16
2022-05-10-13:18,42.15
2022-05-10-13:33,42.99
2022-05-10-13:48,53.22
2022-05-10-14:3,52.19
2022-05-10-14:18,52.95
2022-05-10-14:33,46.93
2022-05-10-14:48,53.37
2022-05-10-15:3,52.5
2022-05-10-15:18,49.71
2022-05-10-15:33,47.16
2022-05-10-15:48,47.64
2022-05-10-16:3,47.42
2022-05-10-16:18,45.61
2022-05-10-16:33,44.2
2022-05-10-16:48,54.07
2022-05-10-17:3,48.24
2022-05-10-17:18,45.48
2022-05-10-17:33,47.04
2022-05-10-17:48,52.95
2022-05-10-18:3,44.83
2022-05-10-18:18,52.39
2022-05-10-18:33,43.45
2022-05-10-18:48,52.12
2022-05-10-19:3,48.53
2022-05-10-19:18,42.53
2022-05-10-19:33,43.4
2022-05-10-19:48,43.47
2022-05-10-20:3,41.94
2022-05-10-20:18,41.78
2022-05-10-20:33,53.19
2022-05-10-20:48,41.21
2022-05-10-21:3,42.88
2022-05-10-21:18,52.67
2022-05-10-21:33,50.1
2022-05-10-21:48,52.21
2022-05-10-22:3,54.33
2022-05-10-22:18,53.46
2022-05-10-22:33,51.27
2022-05-10-22:48,52.23
2022-05-10-23:3,52.72
2022-05-10-23:18,42.79
2022-05-10-23:33,46.14
2022-05-10-23:48,46.19
2022-05-11-0:3,43.59
2022-05-11-0:18,43.07
2022-05-11-0:33,42.22
2022-05-11-0:48,53.78
2022-05-11-1:3,52.87
2022-05-11-1:18,47.1
2022-05-11-1:33,45.73
2022-05-11-1:48,50.44
2022-05-11-2:3,41.06
2022-05-11-2:18,42.37
2022-05-11-2:33,41.97
2022-05-11-2:48,48.86
2022-05-11-3:3,46.96
2022-05-11-3:18,44.86
2022-05-11-3:33,41.32
2022-05-11-3:48,54.52
2022-05-11-4:3,46.81
2022-05-11-4:18,50.61
2022-05-11-4:33,50.72
2022-05-11-4:48,49.13
2022-05-11-5:3,45.51
2022-05-11-5:18,41.31
2022-05-11-5:33,44.15
2022-05-11-5:48,42.56
2022-05-11-6:3,41.36
2022-05-11-6:18,41.84
2022-05-11-6:33,51.87
2022-05-11-6:48,53.9
2022-05-11-7:3,49.89
2022-05-11-7:18,44.99
2022-05-11-7:33,43.89
2022-05-11-7:48,48.75
2022-05-11-8:3,50.77
2022-05-11-8:18,51.46
2022-05-11-8:33,43.16
2022-05-11-8:48,47.54
2022-05-11-9:3,53.18
2022-05-11-9:18,45.81
2022-05-11-9:33,44.04
2022-05-11-9:48,52.29
2022-05-11-10:3,51.58
2022-05-11-10:18,50.43
2022-05-11-10:33,53.34
2022-05-11-10:48,53.04
2022-05-11-11:3,51.46
2022-05-11-11:18,43.3
2022-05-11-11:33,45.69
2022-05-11-11:48,42.68
2022-05-11-12:3,49.65
2022-05-11-12:18,53.44
2022-05-11-12:33,52.98
2022-05-11-12:48,45.13
2022-05-11-13:3,53.46
2022-05-11-13:18,42.99
2022-05-11-13:33,47.07
2022-05-11-13:48,49.96
2022-05-11-14:3,43.32
2022-05-11-14:18,45.3
2022-05-11-14:33,43.01
2022-05-11-14:48,44.51
2022-05-11-15:3,53.32
2022-05-11-15:18,53.89
2022-05-11-15:33,41.89
2022-05-11-15:48,48.46
2022-05-11-16:3,50.03
2022-05-11-16:18,41.03
2022-05-11-16:33,48.25
2022-05-11-16:48,50.44
2022-05-11-17:3,49.92
2022-05-11-17:18,54.07
2022-05-11-17:33,43.9
2022-05-11-17:48,50.29
2022-05-11-18:3,46.14
2022-05-11-18:18,46.19
2022-05-11-18:33,43.59
2022-05-11-18:48,43.07
2022-05-11-19:3,42.22
2022-05-11-19:18,53.78
2022-05-11-19:33,52.87
2022-05-11-19:48,47.1
2022-05-11-20:3,45.73
2022-05-11-20:18,50.44
2022-05-11-20:33,41.06
2022-05-11-20:48,42.37
2022-05-11-21:3,41.97
2022-05-11-21:18,48.86
2022-05-11-21:33,46.96
2022-05-11-21:48,44.86
2022-05-11-22:3,41.32
2022-05-11-22:18,54.52
2022-05-11-22:33,46.81
2022-05-11-22:48,50.61
2022-05-11-23:3,50.72
2022-05-11-23:18,49.13
2022-05-11-23:33,45.51
2022-05-11-23:48,41.31
2022-05-12-0:3,44.15
2022-05-12-0:18,42.56
2022-05-12-0:33,41.36
2022-05-12-0:48,41.84
2022-05-12-1:3,51.87
2022-05-12-1:18,53.9
2022-05-12-1:33,49.89
2022-05-12-1:48,44.99
2022-05-12-2:3,43.89
2022-05-12-2:18,48.75
2022-05-12-2:33,50.77
2022-05-12-2:48,51.46
2022-05-12-3:3,43.16
2022-05-12-3:18,47.54
2022-05-12-3:33,53.18
2022-05-12-3:48,45.81
2022-05-12-4:3,44.04
2022-05-12-4:18,52.29
2022-05-12-4:33,51.58
2022-05-12-4:48,50.43
2022-05-12-5:3,53.34
2022-05-12-5:18,53.04
2022-05-12-5:33,51.46
2022-05-12-5:48,43.3
2022-05-12-6:3,45.69
2022-05-12-6:18,42.68
2022-05-12-6:33,49.65
2022-05-12-6:48,53.44
2022-05-12-7:3,52.98
2022-05-12-7:18,45.13
2022-05-12-7:33,53.46
2022-05-12-7:48,42.99
2022-05-12-8:3,47.07
2022-05-12-8:18,49.96
2022-05-12-8:33,43.32
2022-05-12-8:48,45.3
2022-05-12-9:3,43.01
2022-05-12-9:18,44.51
2022-05-12-9:33,53.32
2022-05-12-9:48,53.89
2022-05-12-10:3,41.89
2022-05-12-10:18,48.46
2022-05-12-10:33,50.03
2022-05-12-10:48,41.03
2022-05-12-11:3,48.25
2022-05-12-11:18,50.44
2022-05-12-11:33,49.92
2022-05-12-11:48,54.07
2022-05-12-12:3,43.9
2022-05-12-12:18,50.29
2022-05-12-12:33,43.89
2022-05-12-12:48,43.97
2022-05-12-13:3,47.24
2022-05-12-13:18,50.25
2022-05-12-13:33,48.48
2022-05-12-13:48,52.69
2022-05-12-14:3,48.83
2022-05-12-14:18,46.23
2022-05-12-14:33,54.05
2022-05-12-14:48,42.16
2022-05-12-15:3,48.43
2022-05-12-15:18,53.04
2022-05-12-15:33,47.98
2022-05-12-15:48,52.45
2022-05-12-16:3,50.85
2022-05-12-16:18,48.11
2022-05-12-16:33,51.78
2022-05-12-16:48,53.13
2022-05-12-17:3,50.35
2022-05-12-17:18,53.92
2022-05-12-17:33,48.25
2022-05-12-17:48,48.73
2022-05-12-18:3,51.94
2022-05-12-18:18,53.5
2022-05-12-18:33,47.67
2022-05-12-18:48,41.48
2022-05-12-19:3,43.31
2022-05-12-19:18,46.73
2022-05-12-19:33,52.48
2022-05-12-19:48,44.77
2022-05-12-20:3,50.39
2022-05-12-20:18,53.51
2022-05-12-20:33,43.69
2022-05-12-20:48,51.22
2022-05-12-21:3,44.62
2022-05-12-21:18,49.35
2022-05-12-21:33,42.51
2022-05-12-21:48,47.35
2022-05-12-22:3,48.52
2022-05-12-22:18,45.41
2022-05-12-22:33,41.39
2022-05-12-22:48,44.42
2022-05-12-23:3,43.62
2022-05-12-23:18,45.72
2022-05-12-23:33,49.32
2022-05-12-23:48,49.39
2022-05-13-0:3,46.3
2022-05-13-0:18,43.56
2022-05-13-0:33,44.03
2022-05-13-0:48,53.05
2022-05-13-1:3,50.19
2022-05-13-1:18,46.79
2022-05-13-1:33,46.52
2022-05-13-1:48,53.04
2022-05-13-2:3,53.02
2022-05-13-2:18,46.55
2022-05-13-2:33,49.83
2022-05-13-2:48,43.83
2022-05-13-3:3,43.53
2022-05-13-3:18,44.88
2022-05-13-3:33,44.65
2022-05-13-3:48,41.1
2022-05-13-4:3,49.26
2022-05-13-4:18,52.75
2022-05-13-4:33,43.77
2022-05-13-4:48,48.11
2022-05-13-5:3,44.1
2022-05-13-5:18,51.59
2022-05-13-5:33,49.8
2022-05-13-5:48,51.61
2022-05-13-6:3,43.03
2022-05-13-6:18,45.06
2022-05-13-6:33,41.69
2022-05-13-6:48,49.68
2022-05-13-7:3,46.02
2022-05-13-7:18,43.94
2022-05-13-7:33,52.22
2022-05-13-7:48,49.77
2022-05-13-8:3,51.57
2022-05-13-8:18,43.32
2022-05-13-8:33,42.22
2022-05-13-8:48,52.31
2022-05-13-9:3,44.89
2022-05-13-9:18,50.03
2022-05-13-9:33,54.47
2022-05-13-9:48,43.35
2022-05-13-10:3,46.41
2022-05-13-10:18,51.58
2022-05-13-10:33,54.42
2022-05-13-10:48,43.07
2022-05-13-11:3,47.73
2022-05-13-11:18,42.08
2022-05-13-11:33,44.45
2022-05-13-11:48,52.52
2022-05-13-12:3,42.3
2022-05-13-12:18,53.39
2022-05-13-12:33,50.69
2022-05-13-12:48,43.27
2022-05-13-13:3,43.71
2022-05-13-13:18,52.72
2022-05-13-13:33,49.0
2022-05-13-13:48,43.9
2022-05-13-14:3,41.45
2022-05-13-14:18,48.78
2022-05-13-14:33,46.12
2022-05-13-14:48,48.7
2022-05-13-15:3,42.74
2022-05-13-15:18,53.08
2022-05-13-15:33,41.93
2022-05-13-15:48,44.24
2022-05-13-16:3,45.48
2022-05-13-16:18,51.95
2022-05-13-16:33,50.54
2022-05-13-16:48,45.13
2022-05-13-17:3,51.64
2022-05-13-17:18,50.67
2022-05-13-17:33,53.93
2022-05-13-17:48,44.73
2022-05-13-18:3,42.75
2022-05-13-18:18,47.21
2022-05-13-18:33,41.84
2022-05-13-18:48,42.45
2022-05-13-19:3,41.63
2022-05-13-19:18,47.32
2022-05-13-19:33,43.29
2022-05-13-19:48,45.54
2022-05-13-20:3,43.77
2022-05-13-20:18,41.37
2022-05-13-20:33,45.77
2022-05-13-20:48,52.4
2022-05-13-21:3,46.12
2022-05-13-21:18,48.24
2022-05-13-21:33,42.21
2022-05-13-21:48,46.87
2022-05-13-22:3,42.41
2022-05-13-22:18,45.61
2022-05-13-22:33,51.83
2022-05-13-22:48,51.36
2022-05-13-23:3,43.77
2022-05-13-23:18,43.7
2022-05-13-23:33,53.0
2022-05-13-23:48,49.51
2022-05-14-0:3,51.11
2022-05-14-0:18,50.43
2022-05-14-0:33,42.15
2022-05-14-0:48,41.76
2022-05-14-1:3,54.48
2022-05-14-1:18,47.28
2022-05-14-1:33,44.41
2022-05-14-1:48,48.35
2022-05-14-2:3,43.82
2022-05-14-2:18,41.19
2022-05-14-2:33,46.82
2022-05-14-2:48,52.1
2022-05-14-3:3,44.98
2022-05-14-3:18,47.16
2022-05-14-3:33,54.08
2022-05-14-3:48,47.01
2022-05-14-4:3,42.19
2022-05-14-4:18,47.77
2022-05-14-4:33,52.8
2022-05-14-4:48,44.05
2022-05-14-5:3,47.94
2022-05-14-5:18,41.74
2022-05-14-5:33,45.76
2022-05-14-5:48,53.93
2022-05-14-6:3,46.95
2022-05-14-6:18,43.11
2022-05-14-6:33,52.1
2022-05-14-6:48,51.78
2022-05-14-7:3,50.62
2022-05-14-7:18,48.04
2022-05-14-7:33,44.01
2022-05-14-7:48,45.74
2022-05-14-8:3,41.78
2022-05-14-8:18,43.97
2022-05-14-8:33,42.99
2022-05-14-8:48,46.12
2022-05-14-9:3,47.28
2022-05-14-9:18,41.83
2022-05-14-9:33,41.45
2022-05-14-9:48,53.73
2022-05-14-10:3,46.36
2022-05-14-10:18,48.19
2022-05-14-10:33,50.53
2022-05-14-10:48,52.58
2022-05-14-11:3,41.78
2022-05-14-11:18,43.5
2022-05-14-11:33,48.67
2022-05-14-11:48,43.63
2022-05-14-12:3,48.38
2022-05-14-12:18,50.3
2022-05-14-12:33,41.54
2022-05-14-12:48,50.65
2022-05-14-13:3,44.4
2022-05-14-13:18,50.18
2022-05-14-13:33,48.69
2022-05-14-13:48,46.28
2022-05-14-14:3,46.12
2022-05-14-14:18,42.63
2022-05-14-14:33,45.69
2022-05-14-14:48,46.48
2022-05-14-15:3,46.18
2022-05-14-15:18,51.4
2022-05-14-15:33,50.36
2022-05-14-15:48,48.85
2022-05-14-16:3,53.55
2022-05-14-16:18,42.7
2022-05-14-16:33,45.91
2022-05-14-16:48,43.82
2022-05-14-17:3,45.38
2022-05-14-17:18,48.69
2022-05-14-17:33,47.51
2022-05-14-17:48,54.22
2022-05-14-18:3,49.81
2022-05-14-18:18,51.09
2022-05-14-18:33,44.29
2022-05-14-18:48,51.18
2022-05-14-19:3,44.14
2022-05-14-19:18,49.63
2022-05-14-19:33,47.93
2022-05-14-19:48,48.24
2022-05-14-20:3,45.16
2022-05-14-20:18,48.15
2022-05-14-20:33,50.93
2022-05-14-20:48,42.18
2022-05-14-21:3,51.85
2022-05-14-21:18,51.66
2022-05-14-21:33,45.36
2022-05-14-21:48,44.12
2022-05-14-22:3,50.61
2022-05-14-22:18,41.77
2022-05-14-22:33,48.71
2022-05-14-22:48,42.0
2022-05-14-23:3,51.19
2022-05-14-23:18,48.64
2022-05-14-23:33,48.84
2022-05-14-23:48,41.96
2022-05-15-0:3,49.54
2022-05-15-0:18,45.63
2022-05-15-0:33,54.33
2022-05-15-0:48,48.12
2022-05-15-1:3,41.57
2022-05-15-1:18,51.25
2022-05-15-1:33,51.35
2022-05-15-1:48,51.98
2022-05-15-2:3,46.17
2022-05-15-2:18,51.06
2022-05-15-2:33,43.36
2022-05-15-2:48,46.95
2022-05-15-3:3,51.13
2022-05-15-3:18,43.04
2022-05-15-3:33,54.48
2022-05-15-3:48,44.69
2022-05-15-4:3,44.41
2022-05-15-4:18,41.14
2022-05-15-4:33,49.52
2022-05-15-4:48,49.01
2022-05-15-5:3,50.09
2022-05-15-5:18,46.95
2022-05-15-5:33,48.7
2022-05-15-5:48,51.5
2022-05-15-6:3,42.31
2022-05-15-6:18,48.41
2022-05-15-6:33,50.83
2022-05-15-6:48,42.8
2022-05-15-7:3,45.43
2022-05-15-7:18,53.51
2022-05-15-7:33,43.25
2022-05-15-7:48,54.09
2022-05-15-8:3,49.43
2022-05-15-8:18,49.54
2022-05-15-8:33,47.89
2022-05-15-8:48,47.84
2022-05-15-9:3,49.04
2022-05-15-9:18,45.68
2022-05-15-9:33,42.71
2022-05-15-9:48,47.31
2022-05-15-10:3,46.61
2022-05-15-10:18,47.69
2022-05-15-10:33,49.97
2022-05-15-10:48,52.53
2022-05-15-11:3,50.37
2022-05-15-11:18,53.89
2022-05-15-11:33,45.26
2022-05-15-11:48,43.06
2022-05-15-12:3,41.58
2022-05-15-12:18,48.38
2022-05-15-12:33,45.02
2022-05-15-12:48,48.66
2022-05-15-13:3,41.73
2022-05-15-13:18,41.3
2022-05-15-13:33,47.49
2022-05-15-13:48,46.99
2022-05-15-14:3,51.82
2022-05-15-14:18,52.52
2022-05-15-14:33,51.53
2022-05-15-14:48,45.23
2022-05-15-15:3,51.54
2022-05-15-15:18,52.33
2022-05-15-15:33,52.1
2022-05-15-15:48,45.01
2022-05-15-16:3,43.71
2022-05-15-16:18,44.47
2022-05-15-16:33,54.49
2022-05-15-16:48,45.92
2022-05-15-17:3,51.9
2022-05-15-17:18,53.85
2022-05-15-17:33,46.85
2022-05-15-17:48,50.92
2022-05-15-18:3,48.51
2022-05-15-18:18,46.84
2022-05-15-18:33,53.66
2022-05-15-18:48,52.06
2022-05-15-19:3,42.21
2022-05-15-19:18,48.28
2022-05-15-19:33,53.83
2022-05-15-19:48,53.71
2022-05-15-20:3,48.35
2022-05-15-20:18,49.37
2022-05-15-20:34,52.63
2022-05-15-20:49,47.98
2022-05-15-21:4,44.3
2022-05-15-21:19,53.97
2022-05-15-21:34,50.27
2022-05-15-21:49,53.65
2022-05-15-22:4,43.18
2022-05-15-22:19,50.87
2022-05-15-22:34,46.97
2022-05-15-22:49,46.91
2022-05-15-23:4,53.31
2022-05-15-23:19,49.07
2022-05-15-23:34,41.62
2022-05-15-23:49,44.0
2022-05-16-0:4,48.48
2022-05-16-0:19,46.25
2022-05-16-0:34,52.77
2022-05-16-0:49,43.6
2022-05-16-1:4,43.93
2022-05-16-1:19,52.58
2022-05-16-1:34,51.12
2022-05-16-1:49,43.48
2022-05-16-2:4,45.77
2022-05-16-2:19,46.61
2022-05-16-2:34,53.92
2022-05-16-2:49,46.6
2022-05-16-3:4,53.67
2022-05-16-3:19,42.4
2022-05-16-3:34,47.26
2022-05-16-3:49,45.27
2022-05-16-4:4,41.93
2022-05-16-4:19,48.7
2022-05-16-4:34,42.42
2022-05-16-4:49,53.22
2022-05-16-5:4,49.91
2022-05-16-5:19,42.6
2022-05-16-5:34,52.45
2022-05-16-5:49,41.22
2022-05-16-6:4,46.42
2022-05-16-6:19,54.54
2022-05-16-6:34,45.18
2022-05-16-6:49,45.67
2022-05-16-7:4,54.43
2022-05-16-7:19,41.34
2022-05-16-7:34,45.73
2022-05-16-7:49,49.29
2022-05-16-8:4,45.95
2022-05-16-8:19,41.71
2022-05-16-8:34,51.39
2022-05-16-8:49,44.16
2022-05-16-9:4,45.14
2022-05-16-9:19,42.58
2022-05-16-9:34,50.88
2022-05-16-9:49,48.33
2022-05-16-10:4,43.63
2022-05-16-10:19,52.49
2022-05-16-10:34,43.04
2022-05-16-10:49,42.24
2022-05-16-11:4,44.86
2022-05-16-11:19,45.43
2022-05-16-11:34,51.36
2022-05-16-11:49,42.37
2022-05-16-12:4,42.52
2022-05-16-12:19,53.57
2022-05-16-12:34,44.83
2022-05-16-12:49,50.85
2022-05-16-13:4,49.03
2022-05-16-13:20,46.28
2022-05-16-13:35,44.43
2022-05-16-13:50,50.77
2022-05-16-14:5,51.68
2022-05-16-14:20,41.3
2022-05-16-14:35,50.63
2022-05-16-14:50,48.45
2022-05-16-15:5,45.95
2022-05-16-15:20,45.9
2022-05-16-15:35,50.01
2022-05-16-15:50,46.83
2022-05-16-16:5,51.19
2022-05-16-16:20,41.3
2022-05-16-16:35,46.42
2022-05-16-16:50,54.19
2022-05-16-17:5,41.52
2022-05-16-17:20,43.65
2022-05-16-17:35,43.53
2022-05-16-17:50,43.27
2022-05-16-18:5,48.42
2022-05-16-18:20,44.63
2022-05-16-18:35,51.18
2022-05-16-18:50,54.16
2022-05-16-19:5,46.42
2022-05-16-19:20,51.64
2022-05-16-19:35,52.16
2022-05-16-19:50,46.72
2022-05-16-20:5,44.1
2022-05-16-20:20,45.72
2022-05-16-20:35,46.38
2022-05-16-20:50,52.69
2022-05-16-21:5,49.66
2022-05-16-21:20,54.5
2022-05-16-21:35,49.3
2022-05-16-21:50,46.99
2022-05-16-22:5,46.09
2022-05-16-22:20,45.51
2022-05-16-22:35,41.38
2022-05-16-22:50,49.88
2022-05-16-23:5,53.99
2022-05-16-23:20,43.92
2022-05-16-23:35,51.27
2022-05-16-23:50,54.39
2022-05-17-0:5,49.92
2022-05-17-0:20,52.52
2022-05-17-0:35,44.33
2022-05-17-0:50,50.06
2022-05-17-1:5,53.3
2022-05-17-1:20,52.77
2022-05-17-1:35,41.29
2022-05-17-1:50,53.23
2022-05-17-2:5,48.15
2022-05-17-2:20,47.16
2022-05-17-2:35,48.44
2022-05-17-2:50,44.58
2022-05-17-3:5,47.36
2022-05-17-3:20,53.73
2022-05-17-3:35,52.9
2022-05-17-3:50,41.41
2022-05-17-4:5,51.22
2022-05-17-4:20,51.89
2022-05-17-4:35,41.51
2022-05-17-4:50,48.57
2022-05-17-5:5,51.05
2022-05-17-5:20,45.86
2022-05-17-5:35,47.01
2022-05-17-5:50,48.31
2022-05-17-6:5,47.91
2022-05-17-6:20,43.69
2022-05-17-6:35,48.76
2022-05-17-6:51,48.35
2022-05-17-7:6,49.64
2022-05-17-7:21,41.26
2022-05-17-7:36,51.25
2022-05-17-7:51,46.87
2022-05-17-8:6,49.84
2022-05-17-8:21,48.78
2022-05-17-8:36,52.05
2022-05-17-8:51,44.57
2022-05-17-9:6,44.35
2022-05-17-9:21,46.42
2022-05-17-9:36,51.48
2022-05-17-9:51,42.69
2022-05-17-10:6,49.93
2022-05-17-10:21,50.76
2022-05-17-10:36,53.4
2022-05-17-10:51,53.95
2022-05-17-11:6,46.56
2022-05-17-11:21,49.3
2022-05-17-11:36,48.22
2022-05-17-11:51,47.39
2022-05-17-12:6,41.54
2022-05-17-12:21,47.7
2022-05-17-12:36,44.29
2022-05-17-12:51,44.74
2022-05-17-13:6,43.14
2022-05-17-13:21,48.31
2022-05-17-13:36,45.65
2022-05-17-13:51,53.24
2022-05-17-14:6,50.96
2022-05-17-14:21,54.08
2022-05-17-14:36,42.37
2022-05-17-14:51,45.03
2022-05-17-15:6,46.96
2022-05-17-15:21,43.67
2022-05-17-15:36,41.62
2022-05-17-15:51,51.99
2022-05-17-16:6,41.22
2022-05-17-16:21,45.91
2022-05-17-16:36,46.15
2022-05-17-16:51,42.88
2022-05-17-17:6,54.32
2022-05-17-17:21,44.24
2022-05-17-17:36,51.51
2022-05-17-17:51,46.37
2022-05-17-18:6,44.58
2022-05-17-18:21,47.72
2022-05-17-18:36,47.74
2022-05-17-18:51,51.3
2022-05-17-19:6,49.79
2022-05-17-19:21,53.15
2022-05-17-19:36,48.42
2022-05-17-19:51,42.13
2022-05-17-20:6,44.99
2022-05-17-20:21,49.68
2022-05-17-20:36,53.35
2022-05-17-20:51,51.18
2022-05-17-21:6,43.58
2022-05-17-21:21,41.39
2022-05-17-21:37,41.42
2022-05-17-21:52,48.74
2022-05-17-22:7,52.72
2022-05-17-22:22,45.05
2022-05-17-22:37,50.31
2022-05-17-22:52,45.93
2022-05-17-23:7,41.25
2022-05-17-23:22,46.48
2022-05-17-23:37,43.69
2022-05-17-23:52,43.18
2022-05-18-0:7,44.61
2022-05-18-0:22,43.67
2022-05-18-0:37,49.7
2022-05-18-0:52,44.75
2022-05-18-1:7,54.55
2022-05-18-1:22,48.57
2022-05-18-1:37,46.78
2022-05-18-1:52,50.03
2022-05-18-2:7,51.12
2022-05-18-2:22,43.41
2022-05-18-2:37,52.01
2022-05-18-2:52,45.63
2022-05-18-3:7,44.35
2022-05-18-3:22,51.75
2022-05-18-3:37,41.01
2022-05-18-3:52,45.91
2022-05-18-4:7,46.13
2022-05-18-4:22,44.54
2022-05-18-4:37,50.49
2022-05-18-4:52,42.91
2022-05-18-5:7,53.29
2022-05-18-5:22,44.15
2022-05-18-5:37,43.31
2022-05-18-5:52,45.06
2022-05-18-6:7,49.05
2022-05-18-6:22,44.38
2022-05-18-6:37,49.81
2022-05-18-6:52,41.69
2022-05-18-7:7,51.33
2022-05-18-7:22,50.56
2022-05-18-7:37,41.86
2022-05-18-7:52,41.77
2022-05-18-8:7,49.89
2022-05-18-8:22,49.4
2022-05-18-8:37,52.93
2022-05-18-8:52,51.98
2022-05-18-9:7,47.6
2022-05-18-9:22,41.32
2022-05-18-9:37,47.23
2022-05-18-9:52,54.34
2022-05-18-10:7,44.52
2022-05-18-10:22,52.07
2022-05-18-10:37,43.25
2022-05-18-10:52,45.58
2022-05-18-11:7,51.13
2022-05-18-11:22,41.7
2022-05-18-11:38,54.19
2022-05-18-11:53,48.96
2022-05-18-12:8,47.27
2022-05-18-12:23,46.98
2022-05-18-12:38,46.08
2022-05-18-12:53,47.92
2022-05-18-13:8,54.19
2022-05-18-13:23,45.59
2022-05-18-13:38,41.22
2022-05-18-13:53,50.88
2022-05-18-14:8,54.03
2022-05-18-14:23,48.76
2022-05-18-14:38,44.86
2022-05-18-14:53,50.24
2022-05-18-15:8,41.37
2022-05-18-15:23,50.2
2022-05-18-15:38,45.55
2022-05-18-15:53,47.9
2022-05-18-16:8,42.38
2022-05-18-16:23,51.7
2022-05-18-16:38,48.53
2022-05-18-16:53,47.5
2022-05-18-17:8,49.65
2022-05-18-17:23,41.19
2022-05-18-17:38,53.24
2022-05-18-17:53,46.47
2022-05-18-18:8,54.17
2022-05-18-18:23,42.45
2022-05-18-18:38,46.92
2022-05-18-18:53,42.63
2022-05-18-19:8,49.43
2022-05-18-19:24,46.5
2022-05-18-19:39,43.69
2022-05-18-19:54,51.53
2022-05-18-20:9,48.15
2022-05-18-20:24,44.0
2022-05-18-20:39,43.91
2022-05-18-20:54,49.98
2022-05-18-21:9,43.1
2022-05-18-21:24,42.62
2022-05-18-21:39,52.68
2022-05-18-21:54,45.75
2022-05-18-22:9,53.7
2022-05-18-22:24,51.87
2022-05-18-22:39,45.69
2022-05-18-22:54,42.23
2022-05-18-23:9,53.68
2022-05-18-23:24,49.56
2022-05-18-23:39,42.22
2022-05-18-23:54,44.4
2022-05-19-0:9,52.97
2022-05-19-0:24,48.69
2022-05-19-0:39,49.9
2022-05-19-0:54,43.77
2022-05-19-1:9,43.99
2022-05-19-1:24,46.9
2022-05-19-1:39,50.73
2022-05-19-1:54,48.91
2022-05-19-2:9,54.22
2022-05-19-2:24,53.19
2022-05-19-2:39,51.73
2022-05-19-2:54,52.83
2022-05-19-3:9,48.02
2022-05-19-3:24,53.68
2022-05-19-3:39,42.63
2022-05-19-3:54,41.32
2022-05-19-4:9,41.52
2022-05-19-4:24,52.87
2022-05-19-4:39,41.45
2022-05-19-4:54,45.62
2022-05-19-5:9,44.75
2022-05-19-5:24,44.92
2022-05-19-5:39,45.01
2022-05-19-5:54,46.3
